"Laboratorio","Provincia","Cantón","Rango","Sexo","N dosis","Periodo","Cantidad"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","40 a 50","M","DV1 - PRIMER DOSIS VIDA","2-2021","15"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","40 a 50","M","DV1 - PRIMER DOSIS VIDA","3-2021","12"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","40 a 50","M","DV1 - PRIMER DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","8"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","16"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","23"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","F","DV1 - PRIMER DOSIS VIDA","1-2021","14"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","F","DV1 - PRIMER DOSIS VIDA","2-2021","21"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","F","DV1 - PRIMER DOSIS VIDA","3-2021","13"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","6"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","9"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","31"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","M","DV1 - PRIMER DOSIS VIDA","1-2021","17"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","M","DV1 - PRIMER DOSIS VIDA","2-2021","28"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","M","DV1 - PRIMER DOSIS VIDA","3-2021","16"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","M","DV1 - PRIMER DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","3"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","14"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","37"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","F","DV1 - PRIMER DOSIS VIDA","1-2021","3"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","F","DV1 - PRIMER DOSIS VIDA","2-2021","10"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","F","DV1 - PRIMER DOSIS VIDA","3-2021","5"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","3"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","13"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","M","DV1 - PRIMER DOSIS VIDA","1-2021","4"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","M","DV1 - PRIMER DOSIS VIDA","2-2021","8"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","M","DV1 - PRIMER DOSIS VIDA","3-2021","5"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","M","DV1 - PRIMER DOSIS VIDA","4-2021","8"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","2"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","2"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","11"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","F","DV1 - PRIMER DOSIS VIDA","1-2021","5"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","F","DV1 - PRIMER DOSIS VIDA","2-2021","3"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","F","DV1 - PRIMER DOSIS VIDA","3-2021","166"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","F","DV1 - PRIMER DOSIS VIDA","4-2021","267"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","4"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","100"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","35"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","M","DV1 - PRIMER DOSIS VIDA","1-2021","4"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","M","DV1 - PRIMER DOSIS VIDA","2-2021","11"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","M","DV1 - PRIMER DOSIS VIDA","3-2021","147"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","M","DV1 - PRIMER DOSIS VIDA","4-2021","220"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","4"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","108"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","70 a 80","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","25"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","F","DV1 - PRIMER DOSIS VIDA","1-2021","16"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","F","DV1 - PRIMER DOSIS VIDA","2-2021","60"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","F","DV1 - PRIMER DOSIS VIDA","3-2021","140"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","F","DV1 - PRIMER DOSIS VIDA","4-2021","9"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","15"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","186"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","6"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","M","DV1 - PRIMER DOSIS VIDA","1-2021","7"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","M","DV1 - PRIMER DOSIS VIDA","2-2021","34"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","M","DV1 - PRIMER DOSIS VIDA","3-2021","146"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","M","DV1 - PRIMER DOSIS VIDA","4-2021","4"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","6"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","166"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","80 a 90","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","6"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","F","DV1 - PRIMER DOSIS VIDA","1-2021","4"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","F","DV1 - PRIMER DOSIS VIDA","2-2021","24"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","F","DV1 - PRIMER DOSIS VIDA","3-2021","32"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","4"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","52"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","M","DV1 - PRIMER DOSIS VIDA","1-2021","6"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","M","DV1 - PRIMER DOSIS VIDA","2-2021","14"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","M","DV1 - PRIMER DOSIS VIDA","3-2021","19"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","6"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","30"
"PFIZER INC - USA","HEREDIA","SAN ISIDRO","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","10 a 20","F","DV1 - PRIMER DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","10 a 20","F","DV1 - PRIMER DOSIS VIDA","2-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","10 a 20","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","10 a 20","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","100 o mas","F","DV1 - PRIMER DOSIS VIDA","2-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","100 o mas","F","DV1 - PRIMER DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","100 o mas","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","100 o mas","M","DV1 - PRIMER DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","100 o mas","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","F","DV1 - PRIMER DOSIS VIDA","12-2020","4"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","F","DV1 - PRIMER DOSIS VIDA","1-2021","33"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","F","DV1 - PRIMER DOSIS VIDA","2-2021","10"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","F","DV1 - PRIMER DOSIS VIDA","3-2021","20"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","F","DV1 - PRIMER DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","12"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","26"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","21"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","M","DV1 - PRIMER DOSIS VIDA","12-2020","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","M","DV1 - PRIMER DOSIS VIDA","1-2021","24"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","M","DV1 - PRIMER DOSIS VIDA","2-2021","12"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","M","DV1 - PRIMER DOSIS VIDA","3-2021","8"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","M","DV1 - PRIMER DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","9"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","16"
"PFIZER INC - USA","HEREDIA","SAN PABLO","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","16"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","F","DV1 - PRIMER DOSIS VIDA","12-2020","7"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","F","DV1 - PRIMER DOSIS VIDA","1-2021","104"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","F","DV1 - PRIMER DOSIS VIDA","2-2021","40"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","F","DV1 - PRIMER DOSIS VIDA","3-2021","34"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","F","DV1 - PRIMER DOSIS VIDA","4-2021","6"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","43"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","69"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","50"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","4"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","M","DV1 - PRIMER DOSIS VIDA","12-2020","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","M","DV1 - PRIMER DOSIS VIDA","1-2021","59"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","M","DV1 - PRIMER DOSIS VIDA","2-2021","27"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","M","DV1 - PRIMER DOSIS VIDA","3-2021","19"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","M","DV1 - PRIMER DOSIS VIDA","4-2021","3"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","9"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","51"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","42"
"PFIZER INC - USA","HEREDIA","SAN PABLO","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","F","DV1 - PRIMER DOSIS VIDA","12-2020","3"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","F","DV1 - PRIMER DOSIS VIDA","1-2021","47"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","F","DV1 - PRIMER DOSIS VIDA","2-2021","24"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","F","DV1 - PRIMER DOSIS VIDA","3-2021","29"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","F","DV1 - PRIMER DOSIS VIDA","4-2021","11"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","21"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","30"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","35"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","M","DV1 - PRIMER DOSIS VIDA","1-2021","52"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","M","DV1 - PRIMER DOSIS VIDA","2-2021","30"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","M","DV1 - PRIMER DOSIS VIDA","3-2021","18"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","M","DV1 - PRIMER DOSIS VIDA","4-2021","4"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","15"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","38"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","37"
"PFIZER INC - USA","HEREDIA","SAN PABLO","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","4"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","F","DV1 - PRIMER DOSIS VIDA","1-2021","38"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","F","DV1 - PRIMER DOSIS VIDA","2-2021","20"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","F","DV1 - PRIMER DOSIS VIDA","3-2021","16"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","F","DV1 - PRIMER DOSIS VIDA","4-2021","3"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","8"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","28"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","31"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","M","DV1 - PRIMER DOSIS VIDA","12-2020","3"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","M","DV1 - PRIMER DOSIS VIDA","1-2021","32"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","M","DV1 - PRIMER DOSIS VIDA","2-2021","12"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","M","DV1 - PRIMER DOSIS VIDA","3-2021","10"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","M","DV1 - PRIMER DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","13"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","22"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","17"
"PFIZER INC - USA","HEREDIA","SAN PABLO","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","F","DV1 - PRIMER DOSIS VIDA","1-2021","9"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","F","DV1 - PRIMER DOSIS VIDA","2-2021","3"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","F","DV1 - PRIMER DOSIS VIDA","3-2021","18"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","F","DV1 - PRIMER DOSIS VIDA","4-2021","74"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","9"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","19"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","M","DV1 - PRIMER DOSIS VIDA","1-2021","7"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","M","DV1 - PRIMER DOSIS VIDA","2-2021","9"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","M","DV1 - PRIMER DOSIS VIDA","3-2021","13"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","M","DV1 - PRIMER DOSIS VIDA","4-2021","69"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","5"
"PFIZER INC - USA","HEREDIA","SAN PABLO","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","18"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","F","DV1 - PRIMER DOSIS VIDA","1-2021","3"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","F","DV1 - PRIMER DOSIS VIDA","2-2021","35"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","F","DV1 - PRIMER DOSIS VIDA","3-2021","305"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","F","DV1 - PRIMER DOSIS VIDA","4-2021","201"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","3"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","334"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","M","DV1 - PRIMER DOSIS VIDA","1-2021","8"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","M","DV1 - PRIMER DOSIS VIDA","2-2021","9"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","M","DV1 - PRIMER DOSIS VIDA","3-2021","236"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","M","DV1 - PRIMER DOSIS VIDA","4-2021","167"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","8"
"PFIZER INC - USA","HEREDIA","SAN PABLO","70 a 80","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","241"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","F","DV1 - PRIMER DOSIS VIDA","1-2021","5"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","F","DV1 - PRIMER DOSIS VIDA","2-2021","173"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","F","DV1 - PRIMER DOSIS VIDA","3-2021","62"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","F","DV1 - PRIMER DOSIS VIDA","4-2021","6"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","4"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","227"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","3"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","M","DV1 - PRIMER DOSIS VIDA","1-2021","4"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","M","DV1 - PRIMER DOSIS VIDA","2-2021","111"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","M","DV1 - PRIMER DOSIS VIDA","3-2021","44"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","M","DV1 - PRIMER DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","5"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","150"
"PFIZER INC - USA","HEREDIA","SAN PABLO","80 a 90","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","F","DV1 - PRIMER DOSIS VIDA","1-2021","3"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","F","DV1 - PRIMER DOSIS VIDA","2-2021","57"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","F","DV1 - PRIMER DOSIS VIDA","3-2021","6"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","F","DV1 - PRIMER DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","4"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","62"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","M","DV1 - PRIMER DOSIS VIDA","1-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","M","DV1 - PRIMER DOSIS VIDA","2-2021","19"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","M","DV1 - PRIMER DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","M","DV1 - PRIMER DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","2"
"PFIZER INC - USA","HEREDIA","SAN PABLO","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","20"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","10 a 20","F","DV1 - PRIMER DOSIS VIDA","2-2021","1"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","10 a 20","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","100 o mas","F","DV1 - PRIMER DOSIS VIDA","2-2021","3"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","100 o mas","F","DV1 - PRIMER DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","100 o mas","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","4"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","20 a 30","F","DV1 - PRIMER DOSIS VIDA","12-2020","7"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","20 a 30","F","DV1 - PRIMER DOSIS VIDA","1-2021","64"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","20 a 30","F","DV1 - PRIMER DOSIS VIDA","2-2021","46"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","20 a 30","F","DV1 - PRIMER DOSIS VIDA","3-2021","36"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","20 a 30","F","DV1 - PRIMER DOSIS VIDA","4-2021","8"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","23"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","43"
"PFIZER INC - USA","HEREDIA","SAN RAFAEL","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","63"
